Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class,class
22491,6,0,0,6,machine ii registration tags yellow one 2014 amp unitary 2005 wth httptcomded4a2soy,2,
22986,3,1,0,2,slang claim somebody wack get raymond felton lin trash,2,
23277,3,3,0,0,snowy bus driver white trash losangeles,0,
11789,3,0,1,2,ever committ offence cite lvl lonesome influence,2,
7439,3,0,0,3,learn dance nuh cuz u recognise carnival like pick months old yardie ting lol,2,
10058,3,0,0,3,go brownie get going woof woof,2,
13074,3,0,0,3,horace mann initiatory game triplet weeks cant hold - redskin always redskin -,2,
18942,3,0,0,3,grounds im free birdie bird change 127926,2,
18953,3,0,0,3,also portion release day gift yes produce adorable bumblebee bear montlake httptcosc3ajxcirb,2,
2019,3,0,0,3,9733 good asian massage park slope - - top grade spa 9733 718 - 622 - 0221 - 24 httptcogpbi04yobq,2,
8537,3,0,1,2,dual stuff oreo,2,
6324,3,0,0,3,monkey look like,2,
16014,3,0,0,3,knicks still trash melo sign money dont even worry good winning team,2,
15034,3,0,0,3,part cousin dannys yankee trade pretty screaming clever danny httptcofkdeyzqt,2,
11886,3,0,1,2,train ship's officer fag out body armor stand backward watch locoweed clear every gun ho wanna httptcoculyanyq,2,
7349,3,0,1,2,keep an eye on trash,2,
20928,3,0,0,3,real basketball game musician get disappointed throw something trash miss,2,
10780,3,1,0,2,hate females try speech sound like dame headland,2,
4560,3,2,1,0,new york niggas quick take cunt populace boy lol,0,
1825,3,0,0,3,8220 see every iftheygunnedmedown tweet httptcoxwmkac1aw68221dis like district attorney colored brady lot,2,
23352,3,0,0,3,chaffer team whine right field longer slugger yankees yankeestadium,2,
4929,3,2,1,0,joke right youre like ugh wish nip tweeting gook shit jerkin hentai,0,
6643,3,3,0,0,lmao ur dad elevate u beef progress to nigga,0,
4995,3,0,1,2,cuz whole team crank,2,
22966,3,0,0,3,view crows feed sandwich,2,
8361,3,0,0,3,bostons jihadi nest student arm moslem brotherhood 187 joe america httptco4ifjwoesdr via,2,
12207,3,2,1,0,really bad california faggot marriage forced upon citizens hold illegal,0,
15969,3,0,0,3,redskin gonna win thats im saying night,2,
24986,6,0,0,6,soft touch oreos,2,
15744,3,0,0,3,already 24 jeter arrived plenty new englander retentivity next year going remaining indeed,2,
11665,3,2,1,0,im seeing amp coon migrate liberty rd smh,0,
714,3,0,0,3,ebola nifty metaphor republican party teaparty policies eat vital organs legion dies tcot teabaggers,2,
3496,3,3,0,0,faggots sir frederick handley page cant theyfaggots offend,0,
4252,3,2,1,0,say district attorney hood blank trash,0,
15688,3,0,1,2,new sign mong kok protestation site say fight majority rule oppose communists future httptcow2pon8230,2,
348,3,0,1,2,chirrup rapper dm trash links httptco35nmr4auqg,2,
23844,3,2,1,0,know fuck bitch picayune hoe gtlt,0,
17634,3,0,0,3,thus endeth affectionate fuzzy holiday lesson never have lovemaking granted go flash,2,
24318,3,0,0,3,feelin fond fuzzy inner,2,
6924,3,0,0,3,indigence scamp bars tricycle,2,
21964,3,0,1,2,arrant gift jihadi shopping tilt httptcowtnolosy4t httptcoautavoeg2u,2,
2155,3,2,1,0,niggah pharrell whatever niggah figure dont deserve shit white shtup gay song,0,
7760,3,3,0,0,aint nobody wearing unexampled westbrook jordans mexican amp trailer park trash white girl,0,
19258,3,0,0,3,fans ny yankees victoriasecret seaworthiness httptcoibnlkwuuns,2,
22872,3,0,1,2,other bitch driving denton omg relocation already,2,
21703,3,0,1,2,angelic jesus morningjoe going split screen rep st. james clyburn amp charlie book of daniel time morningjoe,2,
21578,3,0,0,3,verbalise president ford garland need get sub chore application lol killin 2 bird one stone merica,2,
15045,3,0,0,3,udonis talking liberal trash lance lebron holds rearward,2,
23074,3,3,0,0,peckin order1 lily white christian2 colored3 oporto ricans foursome arab 5 jews donts know axin,0,
5155,3,0,0,3,yankees games radio safe announcer,2,
12813,3,1,0,2,lmao excavator video pretty awing go like ton bricks lol gotta love honky riffian raff savage,2,
19773,3,0,0,3,feel lot ppl trash talking indie sound think genre youre v tend sound th 8230,2,
4184,3,0,0,3,reason two didnt order shirt taffy bed live would probably find stab,2,
4294,3,0,0,3,ingt nature biologygt dogs dont eat much birds everything seems human term,2,
10901,3,0,1,2,have intercourse im hillbilly anything better big pot bean cornbread little live sauce top,2,
14080,3,0,0,3,philosophy existentialism deepness trash popmtvhottestlanadelrey,2,
23890,3,0,0,3,tell smoking strong wrong smoking methamphetamine hydrochloride aint lungs aint press,2,
10195,3,1,0,2,prospicient redskin vary nsme memorabilia wredskind name deemef racist therefore illegal thoughts,2,
24619,3,0,0,3,gigue levitating samsung made merriment bendgate galaxy note quadruplet fails httptcoajflpcj7yr httptcoasvspiqxmh,2,
13163,3,0,0,3,miamis run defensive measure alex smith trash,2,
22934,3,2,1,0,waiting greaser sycksyllables httptcol8wqzduzze,0,
5545,3,2,1,0,hey fag lt3,0,
7671,3,2,1,0,nicca say ballin ask em title n title wher clothes n keys,0,
6626,3,2,1,0,bitch babble out u stfu get page oh squawk nigger u bout life,0,
5902,3,0,0,3,haha im shocked barca capture yellow cards clip,2,
19871,3,2,1,0,unexampled boyfriend every calendar week tf doin hoe,0,
23124,3,2,1,0,whats faggots bet yall believe youd project last,0,
16981,3,0,0,3,charlie rangel 180the things webelieve spiritual shit things180 httptconwgij1mjia,2,
6341,3,0,1,2,scum,2,
6652,3,2,1,0,oh course enjoin wise u stfu get twitter u box simple shag pussy male child,0,
7494,3,1,0,2,good read - gt cat think youre huge unpredictable anthropoid httptconza3zuwugp httptcop8f8gmkufy,2,
4016,3,3,0,0,ebloa case texas kill nigga might safe,0,
8798,3,0,1,2,currently attain jig word of god,2,
19461,3,0,0,3,poorly - advised slant birdcall,2,
3597,3,2,1,0,fuckin roast faggot,0,
7051,3,0,0,3,im viswa moulie wanna ur friend please shall,2,
8952,3,2,1,0,devin hesters backbite,0,
16764,3,0,0,3,still waiting charlie baker subscribe to stage swampscott wcvb httptcolyb3thm199,2,
6740,3,2,1,0,fagot,0,
1576,3,2,1,0,8220 hoot got wifey 1285611285611285341285341285551285531285531285538221fall back nigga 128299 dont share hoe,0,
5995,3,2,1,0,faggot motive grow,0,
16106,3,2,1,0,ever see soul account reckon wow faggot time cant unfollow bc u cant m8230,0,
4611,3,2,1,0,lmaoo fag,0,
15728,3,0,1,2,retards papa roll rule governed good,2,
2429,3,0,0,3,975765039no ghetto names 128581,2,
19609,3,0,1,2,trash halloween candy metre dont debate httptcoymqwtsvd0h,2,
8632,3,3,0,0,ceasefirelets see long towel read/write head go without trying attack israel battle cry home media get popped,0,
8548,3,0,0,3,mortal fuck off cheese crackers,2,
3266,6,4,1,1,jus wanted let y225ll jazz hope hurricane kill soca sunday trash lordwillin,0,
13947,3,0,0,3,omgggggggggg mila kunis fing hot f sarah marshall shes like hiss anorectic,2,
17582,3,2,0,1,dont charge tho snapper,0,
12156,3,1,0,2,daring colored players hockey,2,
7989,3,2,1,0,mortise joint 1281281285148220 8220 hood bitches long weave worst matter ever8221 waver touching ash gray ankles 1285678221,0,
20309,3,0,0,3,led christmas decor spark 10m 33ft 100 led fairy string light outdoorindoor httptco2ew0jjhb6n,2,
19946,3,0,0,3,wake middle nighttime chug orange succus straight bottle sorry mom,2,
15053,3,2,1,0,sometimes wanna upper snub cunt dont know shes special ed,0,
18948,3,0,0,3,charlie baker,2,
7018,6,0,0,6,funky monkey,2,
2235,3,0,1,2,klains real sole job dampen mushroom bad pr political fallout channelize nov election,2,
4356,3,2,1,0,hey butt say aunts said,0,
8428,3,0,1,2,brownie brownies brownies,2,
20697,3,3,0,0,screwing enounce bitch kill httptco3eigzh6q13,0,
8992,3,0,1,2,dis nicca lame,2,
4296,3,0,0,3,im proud whacko bird round,2,
21424,3,2,1,0,niggers really believe phelps smokin veritable huh tell adenosine monophosphate ailment log night,0,
22380,3,0,0,3,eighter from decatur yr old masterchefjunior made chicken look like scum,2,
4187,3,2,1,0,shut legs hoe,0,
17070,3,2,1,0,expert girl want hoe still gonna get united states niggas attention fourth dimension time,0,
25034,6,0,2,4,train station harrys trash ive eurostar refunded hale trip paris bc railroad train accident,2,
20363,3,0,0,3,uh oh california solar plant fries thousands birds mid - flight - red hot melodic phrase httptco8zqnlr5fh5,2,
591,3,3,0,0,hatred niggers hate queer hate spick - kkk rally,0,
2920,3,0,0,3,triggerman sales skyrocketed gun crime fall sharplyany claim wayward using fuzzy math,2,
9744,3,0,0,3,gonna shower only purpose shampooing beard,2,
15430,3,0,0,3,mistakes showing belated work running crimson lights still bury 2 take trash aint 1 httpt8230,2,
4288,3,0,0,3,nbc elect spokesman nbc lot fuss friends longer watch nbc trash1,2,
2888,3,2,1,0,need accept fact youre hipster pouf,0,
16447,7,0,0,7,hot ninety seven trash,2,
6745,3,0,0,3,strong force leprechaun,2,
6248,3,0,0,3,merry christmas hun 1278771278761008465039,2,
5360,3,0,0,3,isnt kind tell braves wont make man series lol,2,
1505,3,0,0,3,8220 leave trash 1285528221128557128557128557 u sick,2,
9651,3,2,1,0,george michael fag,0,
21412,3,2,0,1,many hoe whipped would thought however slavery,0,
13270,3,0,1,2,arguement shes baddest white girl shes trashher argurment shes scrap shes compensate,2,
19820,3,0,1,2,toast unicorn binge say blondes dont age well look like youre 20 ho8230,2,
11060,3,0,0,3,need cowboy killer cold i probably tired tho get down128541,2,
13354,6,4,2,0,middle finger chink eyed,0,
5524,3,2,1,0,hell naw fuck bitch serves justly,0,
16501,3,2,1,0,furrybah paypay voice hoes everybody spade,0,
3886,3,2,1,0,gotta love islamofascist moo cow tries make riposte age distinctive muzzie idiocy,0,
6327,3,0,0,3,honky tonk badonka ankh,2,
13580,4,0,1,3,modern show announced lutsen mn papa charlies january twenty nine 2011 httpartistdatacoma33ck,2,
15734,3,0,1,2,charlie sheen slams rihanna rejecting fiancee you8217re rude 8220idiot8221 forged wig httptconchn9crlcj,2,
20739,3,0,0,3,well sure heck know read im read trash right nearly everything ive heard web8230,2,
3620,3,0,0,3,looks same took red faced marker distort leg,2,
18745,3,0,1,2,untempting fille act ghetto,2,
7442,3,3,0,0,jazz faggot,0,
21649,3,0,0,3,study midpoint biological diversity called taxpayer funded ivanpah 8220mega - trap8221 - will kill 28000 doll year httptcoxpxehne29e,2,
16330,3,0,0,3,go exact applesauce 8220 today outnumbered thankfully dismembered thanks ladies httpt8230,2,
17019,3,0,0,3,absolutely perfect 24 hour interval london suns gona cracker wembley tonight yeaaaaahhhh,2,
8648,3,0,0,3,charlie baker mass govthe lib newspaper lib united states department of state supporting r gov dog httptcodrsxoztrui via,2,
25126,3,0,0,3,trust set alpha 0 good maybe better set profile imitation fly ag bird,2,
7198,3,0,0,3,yeah shes real pommy maven,2,
8549,6,0,0,6,individual please explain birds angry amp destroying pig homes,2,
3982,7,6,1,0,jazz failure wetbacks sorrynotsorry,0,
13995,3,3,0,0,american english would hire white trash ties international terrorism constabulary officers,0,
5361,3,0,0,3,in all likelihood time put twitter feed seam nyy,2,
2262,3,0,1,2,1300 eggs gay position nicca,2,
19528,9,0,3,6,emma james dewey watson theoscars2014 128515128515 httptcoineogli7g9,2,
10842,3,0,0,3,hopes dis dont occur severe shock absorber use im colored,2,
17478,3,0,1,2,agree charlie hes recognize httptco9lcmve9i1m,2,
19439,3,2,1,0,might couple cotton wool pickers spurs play unselfish ashen man basketball game,0,
9338,3,2,1,0,feminist aka cunt,0,
17526,3,0,0,3,mertesacker say give ghetto clenched fist still goat,2,
25150,3,0,0,3,walking beat gonna trash season,2,
12989,3,0,0,3,love bird fire thank birdcall,2,
18162,3,0,0,3,took thousand video ate brownies made hes new homie httptcoczeo8230,2,
5261,3,0,0,3,might cant over truly trusted weird little bird said power possibility stay tuned maybe,2,
6436,3,0,0,3,shuttle hat hats hats circumvent,2,
4808,3,0,1,2,seeing ppl saying running train bird parry matter das knowso bet clearness,2,
16213,3,0,0,3,downloaded flappy bird 5 second ago already delete,2,
16174,6,0,0,6,128073 128072tiny jihadi httptcopdikbrvcj8,2,
14702,3,0,0,3,bey misplace ring met gala jay find amp instead present back hold mock proposal http8230,2,
5915,3,0,0,3,let speculation yellow patty crap different president,2,
17661,3,0,1,2,j cole aint codswallop stop,2,
15895,3,0,1,2,girl tweeted might ghetto u bring food outside moviesno u might stupid u pay 499 a8230,2,
16966,6,0,1,5,squad trash,2,
6560,4,0,0,4,like worst lyrics post beautiful dont know theyre verbalize trash,2,
535,3,2,1,0,grandma used telephone call porch monkey time come intend refer broken nursing bottle nigger knife 128563,0,
17346,3,0,0,3,see didnt election bird administration america ok guess take spare cookie everyo8230,2,
14717,3,0,0,3,gave guncontrol hazard failedno gunsense nonsensemomsdemand statist meth httptcomkl8230,2,
8689,3,0,0,3,cheez - information technology dear bbq lay oreos monstrous glass 2 right im skinny - fat post horse boy,2,
9977,3,0,0,3,hazlenut coffee graham flour banger every morning 128525128588128152,2,
3744,3,0,0,3,say spray tan charlie crist switches rearward republican,2,
18061,3,0,0,3,twitter bird logo that8217s joint you8217re egg home push button birdhouse,2,
12331,3,2,1,0,jai whitethorn pee pee appearance party beloved fag,0,
18442,3,2,1,0,hate squawk dat routine alike nigga 128530,0,
5392,3,0,0,3,need start mcbob hiram king williams shoot let bet birdwatch,2,
22067,3,0,0,3,pro - isi jihadi orison hajj making rounds httptco5ee3edxuoa,2,
4966,6,0,0,6,paddy mouse ears hatand ass matter,2,
20555,3,0,0,3,grudge flappy bird higher bronco scotch right,2,
23170,3,1,0,2,miley number ghetto,2,
20386,3,0,0,3,final debate clean - up journalists sure jazz trash entrance hall wcvbpoli wcvb httptcolmersj8sti,2,
18195,3,0,1,2,dearfuturehusband idea many elf points get randomly play haircloth scratch 8230,2,
25114,3,0,1,2,top bed trash,2,
19328,3,0,0,3,8220 8220 favorites icteric album 8221all it8221theperfectanswer 127942,2,
5832,3,2,1,0,nigga 128529128529 know damn good coon,0,
10964,3,0,0,3,resilient two - bite brownie,2,
19519,6,0,0,6,mt uranium ghettos - driven broad ideology httptco6onyrmggnd redmeat,2,
21096,3,3,0,0,seattle mayoral election year pick crowd women non - edward white faggotsfag lovershttptcorwhgmrlazx,0,
22402,3,0,1,2,bitch buy effervescent water,2,
18548,3,0,0,3,springtraining daily assume look yankees8217 outfield perhaps al8217s deepest httptcorp3gz6mdbf via 8230,2,
20013,3,0,0,3,dc fri 13 bangla harlem amp lost histories south asian readingconvo fourteenth st cubic centimetre 8230,2,
8240,3,0,0,3,big squawk q dfl dump ryan uncle tom winkler going happen bergbleat onmngop proud stribpol mnleg,2,
19530,3,0,0,3,youd marry scarlett johansson httptcokmojddil7h,2,
5801,3,2,1,0,nah say fag,0,
13531,3,2,1,0,naw one mad espn gonna talking faggot nates penn state workweek,0,
20153,3,0,0,3,wow patrick henry waxman gets caught classic charlie leduff segment charlie come dc todays gm hearing httptc8230,2,
1388,3,1,0,2,8220 brah wiz cheated 128514128557 httptcooz2pndngj08221 hair comparable dyke uh duh,2,
6739,3,0,0,3,youve peach trash since 3 quintet,2,
17595,3,0,1,2,twitter bird logotype thats fall in youre nut family button birdhouse jus8230,2,
22009,3,0,0,3,early shuttlecock take up nap noon,2,
570,3,0,0,3,devil grows inside hearts selfish wickedwhite chocolate brown yellow black color confine,2,
19464,3,0,0,3,methamphetamine,2,
17604,3,0,0,3,idk really world surely trash rapper,2,
2310,3,0,0,3,5am whizzing crackers african tea come amp play hockey lolcrazycats httptcoa5zbvdxapx,2,
17387,3,0,0,3,dominique make larry bird 360 lmaooo httptcovs6e3z0c2u,2,
21367,6,0,0,6,smuggled letter gaza tunnel digger details suffer hamas ruler httptcojusiee1yhk via,2,
6485,3,3,0,0,slow down,0,
2021,3,0,0,3,9733 best asian massage park slope - - upper side rated spa 9733 718 - 622 - 0221 - two dozen httptcomlfucqiifa,2,
1499,3,0,0,3,8220 survived swine flu boo flu west nile bloomberg administration ill fine8221the abortion survival cant 4get,2,
15123,3,2,1,0,2014 amp niggas still runnin round sayin yall dont eat purulent yall moldiness suckin dick,0,
25069,4,0,1,3,third political party keyboards ios 8 tripe,2,
20992,3,2,1,0,rose redorchids bigger donts tell yo daddyyou fuckin nigger vddie,0,
8646,3,0,1,2,charles tillmans eyes yellow maize,2,
17579,3,2,1,0,cant bend cant bargain cant make spade farrakhan thetime,0,
3998,6,0,0,6,disco used catastrophe recovery awesome brownie point well build extreme conditions,2,
6354,3,0,1,2,gracious lie teabagger want see doesnt make real like reagan bourgeois another vast lie,2,
18122,3,0,1,2,unsure glizzy decent af,2,
20746,4,0,1,3,world cup squad jihadis rootle httptcoecu754zhkk httptco8z0b7ocmqp,2,
12381,3,0,0,3,jihadis taunting america amp spreading paranoia tent appeared video daesh training cantonment near mosul httptcogh3ebbfb3t,2,
14693,3,2,0,1,remember yellow badge german nazi use israel making muslim char carry yellow badge order pray aluminium - aqsah8230,0,
3326,3,2,1,0,says onetime man hope pull round another 10 years silly jigga hiss rapscallion,0,
2884,3,0,1,2,rattling nudes trash,2,
22629,3,2,1,0,livid bitch essay set racial war lol bitch inconceivable im smarter,0,
5098,3,0,0,3,maybe call hootie backward dont solvent anymore still vaporing,2,
5895,3,0,0,3,camels ostriches zebras assure races vccamelraces,2,
10867,3,0,0,3,need yank win waft,2,
16343,3,0,0,3,mean value like yankees year prioritized farewell tour playoff run,2,
4766,3,0,1,2,public opinion plz election improvement bo still allow trash united states of america,2,
15376,3,0,0,3,teixeira point tonight yank,2,
14330,3,0,0,3,twitter topple detonator say farewellcaptain jeter yankee stadium finale video httptcoqdldmwbwxj httpt8230,2,
24102,3,0,0,3,started bet flappy bird 128522127800128077972865039after 128545128299128165128163128293128659128658,2,
16017,3,0,0,3,raheel mock propphet muhammad style mocked lord ram sita httpstcoijeahr3cji 8230 apologise 8230,2,
20648,3,0,0,3,dreigdwergen haatsmurfen en de roze khmer hoe chirrup een slagveld werd httpstcolhvkkkhqdf via,2,
790,3,2,1,0,somethingigetalot asian black hawaiian homo retarded rummy,0,
2219,3,3,0,0,aaaaaaaaand start sleep together niggers thats kentucky ever,0,
13184,3,0,0,3,baseball glove romney hat big bird fascist,2,
10139,3,0,1,2,hold ghetto labeled endorsed vodka brand rum silly day shivermetimbers,2,
18067,3,0,0,3,late fry oreos httptcoqudw3wqd7r,2,
5787,3,0,0,3,long name alteration al memorabilia wredskins name deemed racist therby illegal,2,
16784,3,0,1,2,go drudge report every twenty four hour period hoping hear story tranny ground forces,2,
10292,3,0,1,2,extremely pitiful admit best 21st century arabic rhyme write jihadis,2,
2398,3,0,0,3,watched llewyn davis doc tender fuzzies burst 978665039,2,
10372,3,0,1,2,jig cant gigue jig 128514 like new jigging got much could real gotta anatomy it128514,2,
10631,3,0,0,3,got uncle matrimony dude got hips corresponding bounteous ma swear lil kids mock walk dont even know,2,
21900,3,2,0,1,faggot rant nox,0,
7615,3,0,0,3,message humanness charlie charlie chaplin httptcoitdircnt7y,2,
2015,3,0,0,3,9733 proficient asian massage park slope - - peak rat spa 9733 718 - 622 - 0221 - 24 httptconkvy9nwyzj,2,
791,3,3,0,0,southcarolina total white trash,0,
22494,3,0,0,3,cowboys redskin game netherworld game,2,
24861,9,0,2,7,pretty fille wit chick brainswhat waste smh,2,
16109,3,0,1,2,dont luv deez hoes128527 httptcoofjlxao5sf,2,
22831,3,0,0,3,u.s.a. spy planes flying british skies hunt jihadi johns assocs advanced tech httptcoxfsezszu0m via,2,
16372,3,0,0,3,babes buy brazilian peruvian bengali,2,
15383,3,0,0,3,set bluebloods hop birds perch httptcoodhq52qile,2,
22564,3,0,0,3,mountain brownies recipe defecate almond flour coconut palm sugar cocos nucifera crude coconut nautical mile httptcoxzzfdolzdn,2,
6137,3,2,0,1,ill uk fag mean cigaret faggot bundle stick homo,0,
8887,3,0,1,2,darkey dgaf gotta chill wit yellow 4thofjulyfly outfit man httptcouimf6sdi,2,
19795,3,1,0,2,us ghettos - driven liberal political theory forged coupling amp bankrupted ego - serving dems provide 2parasites tcot httpt8230,2,
4433,3,2,1,0,like nig come up home base ever want,0,
4097,3,0,0,3,seriously reason use mega whatsoever pure favouritism as well cherubic fuzzy wings,2,
22602,3,2,1,0,rain got yall women talking ass nigga expend 80 income squawk 128514128514 bruh get hoes bed outta,0,
12294,3,2,1,0,improbable americans refused kill okies intend americans sapless willed trash,0,
20102,3,0,0,3,get along yankees lets keep secret plan operate must win991865039991865039991865039,2,
19346,3,0,1,2,top 5 thot tattoos 1 dreaming catchers 2 chick feathering 3 inspirational quotation mark dont live 4 sensual p8230,2,
4047,3,0,0,3,engagement colored men,2,
4899,3,2,1,0,biggest faggot public,0,
20388,3,0,0,3,think clock time bring drunken monkey,2,
2892,3,0,0,3,oh aplomb though might brownie lol,2,
14538,3,0,0,3,halloween candy edible corn bird httptcoktnbyutykw,2,
3791,3,0,0,3,same players in truth talking trash bama,2,
1376,3,0,0,3,8220 lot though posture pure trash8221teamwhitegirls swirltheworld,2,
7334,3,0,1,2,enceinte gif got source url,2,
250,3,0,1,2,tuku atomic number 67 idk blah bombast blah 128514128514128514,2,
5838,3,0,0,3,bumcia trash smfh wouldve imagine would gone khan enounce makes horse sense,2,
23585,3,0,0,3,new englander shouldnt rely long ball playoffs yankees mlb,2,
16035,3,0,0,3,oreo ice ointment sandwich httptco8ha6xac0h5,2,
23304,3,0,0,3,whod think redneck hubby would claim hipster glasses httptcovv6mzpq4ju,2,
2516,3,3,0,0,you8217re going 2have 2 putting to death crackers amp babies8221 modern black puma credibilityshot fergusonriot justice4mikebrown,0,
17788,3,0,0,3,wild unmatchable bronxyankees score sextuplet runs bottom 7th take 8 - seven lead red soxthe half - inning study thirty8230,2,
23538,3,0,0,3,yes buy new caramel malus pumila flavour oreos httptcok8zup4ynzf httptcoamuzatglx8,2,
9239,3,2,0,1,every spik cop losangeles loyal latinkings,0,
15668,3,2,1,0,im have money nigga da hoe love,0,
6152,3,0,0,3,byword actual tweet scan jihadi accounts put screen guesswork aid workers r spies,2,
3803,3,0,0,3,yep sobsi got bob hope couple national guys including kipermcshay mock slip,2,
7696,3,0,1,2,attn brown university student stop frisking protesters consistently dispersed random us ghettos near luck,2,
9779,3,0,0,3,gorgeous calico maine coon cat httptcojalyl7h60f,2,
12230,3,0,0,3,affair pure weight ratios five ounce bird acquit 1 pound coconut,2,
4043,3,2,0,1,128514128514128514 youre coon,0,
21949,3,0,0,3,conjure wasnt trash wasnt good insidious,2,
19269,3,0,1,2,betray slit wrist joint httptco8hnw9qewsm,2,
656,3,2,1,0,room fuck cunt name lord - mr race,0,
23229,3,1,0,2,colored every twenty four hour period william ashley sunday,2,
17756,3,0,0,3,germanys likenext destination header next goal dive header lets take on monkey 8230,2,
3268,3,0,0,3,boy idea coming called smartphone youre ugly rubbish talk,2,
24718,3,0,0,3,might take the air dunkin donuts need oreo chocolate coolatta,2,
2271,3,0,0,3,2 iubb games im bloomington btown good ncaa hoops college indiana iu hoosiers,2,
10990,3,0,0,3,love float monkey heads lots next person combat ready surplus website redonkulus httpwwwactivesurpluscom,2,
16130,3,0,0,3,gain ground browns cle clevelandfans clevelandpride clevelandbrowns clevelandsports browns brownie8230 httptcogm4h8230,2,
14505,3,0,0,3,8220not men interrupt women quibble irrelevant issues resole purpose derailing conversation8221 sa8230,2,
20883,3,0,1,2,ice generation,2,
5616,3,2,1,0,oh shut sass talkin morning cigaret,0,
5427,3,2,1,0,faggot,0,
20543,3,0,0,3,wear beanies winter long bandanas cashbox summer128525,2,
18387,3,0,0,3,diffident people flirt learn bakshis estimable httptco81pvuhnhat,2,
4183,3,0,0,3,northerner football funny role latest video sincerely pittsburgh,2,
16777,3,0,0,3,americans claim isis local threat response meanspirited iraq syria turkey jordan river saudi arabian peninsula leb8230,2,
4084,3,0,1,2,yellow bone oh promiscuous wit da name callin b complex vitamin,2,
1373,3,0,0,3,8220 chirrup rapper dm trash links httptcoo5orzo1o198221,2,
7970,3,0,1,2,course rascally teabagger radio blaming 19 dead az firefighters biggovernment oy vey tcot p2 teaparty,2,
17224,3,0,1,2,stephen smith responds the great unwashed bid uncle tomsell - out128175 httptcoscc8stdmgu,2,
3109,3,0,0,3,dont yell love evolutionary lines contemn trash buddies,2,
18377,3,0,0,3,8220 look ghetto work httptcochrvw9dpca8221128557128557128557128557128557128557128557128557128557128557,2,
12943,3,0,0,3,lol shut lmao early wench get worm,2,
18130,3,0,0,3,charlie sheen idol httptco6ovxrttxtn,2,
19356,3,0,1,2,tangible secret plan pub trash lets drugs dumbfound smashed,2,
18993,3,0,0,3,hey arlington democrats other birds bring together america tomorrow second saturday april http8230,2,
11244,3,0,0,3,think im gonna walk around house costless razz,2,
11326,3,0,0,3,accused never taking wide cut front face film one angle angle nothing httptcoycuvypv1n0,2,
1111,3,0,0,3,8220 truth distance love bird httptco1kqnw4lj8221,2,
21897,3,0,0,3,solid investment xv min dialect cue frank yankee doodle wow,2,
8018,3,0,1,2,apparently im honky pfft like thats regretful thing,2,
23038,3,0,0,3,well salutary morning early birds minus 47 min thee clock breakfast shower wipe one sleep,2,
12444,3,0,0,3,killed leash bronx cheer 1 stone thank god give attention communication classeswork,2,
11444,3,0,0,3,idaho sooner hear neal degrasse tyson tell scientific mistakes presumption wasp httptcotlec4vkuyd,2,
3539,3,2,1,0,put on fugly bitch happy uncle snoop even recognise filthy tooshie lmao,0,
22658,6,0,0,6,time ii kill 2 bird 1 i. f. stone workplace renew food handler card online push play slow class,2,
18119,3,0,0,3,remember game winning jack right last summertime yankee arena go p8230,2,
24398,3,0,1,2,clap yesterdayshe yet monkey bars tryna kill lol httptco31g1km56,2,
9677,6,3,2,1,arrive strike pussy thats 6 foot sideways cunt army lol dini care yous fuckin laughable,0,
20950,3,0,0,3,harvester drones pinpoint jihadi john httptcoibsczelxxe via,2,
5371,6,1,2,3,home jigaboo,2,
14429,6,4,2,0,hatred nigga ask hoes nigga idfk,0,
8331,3,3,0,0,black fuzz need defeat white citizens spic copper want kill anglo citizens zigeuner cops rapists,0,
2641,3,0,1,2,shes another straight - up conscienceless liar soulless criminal chicken feed,2,
13412,3,1,0,2,nephew albino albinos astigmatisms eye spasms partial sightlessness fault,2,
8567,3,0,0,3,cant beat mark 12 flappy bird givingup,2,
11600,3,0,0,3,im sitting waiting twitter explode yankees plot ends,2,
9224,3,0,1,2,every eccentric thesimpsons scrap theyre deoxyephedrine purpose dont get dont get joke,2,
11581,3,0,0,3,im hooked monkey phonics,2,
5760,3,2,1,0,ur faggot,0,
19536,3,0,0,3,farewellcaptain fashion derek jeter close yankee stadium vocation,2,
10810,3,0,0,3,ne'er in reality seen yellow duck,2,
18366,3,0,0,3,shakespeare birthday take look shakespearian trash talk httptcojsy3uffaib,2,
7798,3,1,0,2,da white hot family twitter so far da non white tweet night yall sleep cuz gotta woyke tomorrow,2,
12197,3,2,0,1,happens grim pack beats whitey spend a penny home news httptcoizkoa2xb,0,
9385,3,0,0,3,flappy bird gonna last,2,
11928,3,1,0,2,enjoy hunting sportswoman youre trash hunt food deserve starve,2,
10865,3,0,0,3,power buy a - pole jersey newyork northerner mlb,2,
9360,3,0,1,2,o.k. biddy lap dances always trash,2,
7088,3,0,1,2,impressed anybody could chug smirnoff ice quickly,2,
8007,3,0,0,3,solution zog doesnt sight demographic - laws - solutionnorthwestimperativehttptcovhy5s2apcn,2,
19900,3,0,1,2,son wyatt rednecks mullets maintain aim red neck,2,
9167,3,0,0,3,early dirt ball gets bird bslfe goodmorning httptcodfe8mf2q28,2,
8817,3,0,0,3,cuz trash im bop saying penury go back jail,2,
24617,3,0,1,2,janet jesse louis jackson nip slip iconic,2,
4614,3,0,0,3,word ur determination include anchor feather infinity sign bronx cheer,2,
10998,3,0,0,3,love life marry still scotch messy funny fabulous dramatic community weve always bed america,2,
